DATAFLOW,LAST UPDATE,freq,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IS,2015,588,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IS,2016,655,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IS,2017,656,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IS,2018,702,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IS,2020,614,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IS,2021,659,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IT,2012,504,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IT,2013,491,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IT,2014,488,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IT,2015,486,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IT,2016,497,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IT,2017,488,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IT,2018,499,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IT,2019,503,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IT,2020,487,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,IT,2021,495,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LT,2012,445,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LT,2013,433,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LT,2014,433,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LT,2015,448,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LT,2016,444,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LT,2017,455,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LT,2018,464,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LT,2019,472,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LT,2020,483,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LT,2021,480,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LU,2012,652,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LU,2013,616,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LU,2014,626,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LU,2015,607,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LU,2016,815,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LU,2017,798,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LU,2018,803,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LU,2019,791,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LU,2020,790,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LU,2021,793,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LV,2012,323,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LV,2013,350,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LV,2014,364,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LV,2015,404,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LV,2016,410,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LV,2017,411,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LV,2018,407,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LV,2019,439,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LV,2020,478,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,LV,2021,461,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,ME,2012,496,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,ME,2013,499,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,ME,2014,479,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,ME,2015,498,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,ME,2016,493,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,ME,2017,490,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,ME,2018,516,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,ME,2019,545,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,ME,2020,486,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,ME,2021,515,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MK,2012,381,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MK,2013,384,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MK,2014,370,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MK,2015,380,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MK,2018,412,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MK,2019,441,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MK,2020,441,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MK,2021,459,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MT,2012,612,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MT,2013,602,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MT,2014,628,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MT,2015,641,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MT,2016,642,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MT,2017,666,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MT,2018,672,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MT,2019,697,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MT,2020,643,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,MT,2021,611,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NL,2012,549,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NL,2013,526,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NL,2014,527,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NL,2015,523,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NL,2016,520,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NL,2017,513,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NL,2018,511,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NL,2019,508,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NL,2020,533,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NL,2021,515,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NO,2012,477,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NO,2013,496,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NO,2014,423,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NO,2015,422,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NO,2016,754,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NO,2017,748,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NO,2018,739,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NO,2019,776,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NO,2020,604,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,NO,2021,799,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PL,2012,317,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PL,2013,297,be
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PL,2014,272,be
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PL,2015,286,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PL,2016,307,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PL,2017,315,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PL,2018,329,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PL,2019,336,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PL,2020,346,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PL,2021,362,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PT,2012,453,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PT,2013,440,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PT,2014,453,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PT,2015,460,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PT,2016,474,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PT,2017,486,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PT,2018,507,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PT,2019,513,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PT,2020,513,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,PT,2021,513,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RO,2012,251,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RO,2013,254,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RO,2014,249,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RO,2015,247,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RO,2016,261,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RO,2017,272,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RO,2018,272,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RO,2019,280,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RO,2020,290,p
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RO,2021,302,p
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RS,2012,364,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RS,2013,336,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RS,2014,299,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RS,2015,259,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RS,2016,268,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RS,2017,306,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RS,2018,319,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RS,2019,338,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RS,2020,427,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,RS,2021,442,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SE,2012,454,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SE,2013,455,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SE,2014,443,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SE,2015,451,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SE,2016,447,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SE,2017,452,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SE,2018,434,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SE,2019,449,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SE,2020,431,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SE,2021,418,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SI,2012,362,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SI,2013,414,b
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SI,2014,432,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SI,2015,449,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SI,2016,457,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SI,2017,471,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SI,2018,486,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SI,2019,504,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SI,2020,487,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SI,2021,511,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SK,2012,306,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SK,2013,304,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SK,2014,320,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SK,2015,329,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SK,2016,348,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SK,2017,378,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SK,2018,414,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SK,2019,421,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SK,2020,478,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,SK,2021,497,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,TR,2012,410,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,TR,2013,406,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,TR,2014,405,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,TR,2015,400,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,TR,2016,426,be
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,TR,2017,425,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,TR,2018,424,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,TR,2019,424,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,TR,2020,415,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,TR,2021,416,e
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,UK,2012,477,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,UK,2013,482,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,UK,2014,482,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,UK,2015,483,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,UK,2016,483,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,UK,2017,468,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,UK,2018,463,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,XK,2015,178,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,XK,2017,229,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,XK,2018,226,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,XK,2019,252,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,XK,2020,255,
ESTAT:ENV_WASMUN(1.0),21/08/23 23:00:00,A,GEN,KG_HAB,XK,2021,270,
